name,address,telephone,url,latitude,longitude,starRating
Park Inn by Radisson Istanbul Atasehir,"Serifali Mahallesi Kible sokak,No 25,Umraniye, 34775, Istanbul",+9043900070,https://www.travelmyth.com/Istanbul/Hotels/Park-Inn-by-Radisson-Istanbul-Atasehir_tmid2059935,40.99745900,29.14296000,4
Wish More Hotel Istanbul,"Kocatepe Mah. Cicoz Yolu Cad. No:207 Bayrampasa, 34045, Istanbul",+902124431000,https://www.travelmyth.com/Istanbul/Hotels/Wish-More-Hotel-Istanbul_tmid1274627,41.04880500,28.89934500,5
Fer Hotel,"Mollafenari Mahallesi Turbedar Sokak No:12  Nuruosmaniye - Fatih / Istanbul, 34120, Istanbul",+902125225080,https://www.travelmyth.com/Istanbul/Hotels/Fer-Hotel_tmid1226742,41.00987700,28.97294100,4
Dosso Dossi Hotels & Spa Downtown,"Aksemsettin Mah. Adnan Menderes Bulvari, Vatan Caddesi No:46-48 Fatih / Istanbul, 34080, Istanbul",+902124443726,https://www.travelmyth.com/Istanbul/Hotels/Dosso-Dossi-Hotels-Spa-Downtown_tmid855998,41.01702300,28.94096500,5
Vialand Palace Hotel,"Yesilpinar Mahallesi Girne Caddesi, Eyup, 34065, Istanbul",+902128090100,https://www.travelmyth.com/Istanbul/Hotels/Vialand-Palace-Hotel_tmid567015,41.07204300,28.92202800,4
Georges Hotel Galata,"Serdar-i Ekrem Sok No:24 Galata Beyoglu, 34420, Istanbul",+902122442423,https://www.travelmyth.com/Istanbul/Hotels/Georges-Hotel-Galata_tmid482258,41.02679200,28.97548300,0
Lady Diana Hotel,"Binbirdirek Mahallesi Terzihane Sokak No:15 Sultanahmet, 34400, Istanbul",+902129682929,https://www.travelmyth.com/Istanbul/Hotels/Lady-Diana-Hotel_tmid479292,41.00623300,28.97360300,4
"Radisson Blu Hotel, Istanbul Sisli","19 Mayis Cad. No: 2, 34360, Istanbul",+902123750000,https://www.travelmyth.com/Istanbul/Hotels/Radisson-Blu-Hotel-Istanbul-Sisli_tmid395920,41.06170800,28.98877900,5
DoubleTree by Hilton Istanbul Esentepe,"Buyukdere Cad. No:117 Gayrettepe, 34394, Istanbul",+902129999600,https://www.travelmyth.com/Istanbul/Hotels/DoubleTree-by-Hilton-Istanbul-Esentepe_tmid349639,41.06746600,29.00433500,5
Lasagrada Hotel Istanbul,"Mesrutiyet Mahallesi Halaskargazi Caddesi No:96 Osmanbey Sisli , 34371, Istanbul",+902123736666,https://www.travelmyth.com/Istanbul/Hotels/Lasagrada-Hotel-Istanbul_tmid312063,41.05415000,28.98753900,5
Ada Hotel Istanbul,"Sehit Mehmet Pasa Yokusu Sok No:32 Sultanahmet, 34122, Istanbul",,https://www.travelmyth.com/Istanbul/Hotels/Ada-Hotel-Istanbul_tmid259255,41.00501500,28.97280700,0
Seven Hills Hotel - Special Category," Tevkifhane Sokak 8/A, 34400 Sultanahmet/Fatih, 34122, Istanbul",+902125169497,https://www.travelmyth.com/Istanbul/Hotels/Seven-Hills-Hotel-Special-Category_tmid252627,41.00644700,28.97973700,0
Recital Hotel,"Binbirdirek Mahallesi Piyerloti Caddesi No:21 Sultanahmet, 34122, Istanbul",+902124586410,https://www.travelmyth.com/Istanbul/Hotels/Recital-Hotel_tmid240395,41.00678800,28.97164800,3
Ferman Hotel Old City -Special Category,"Sultanahmet Mh. Amiral Tafdil Sk. NO:23, 34122, Istanbul",+902124589994,https://www.travelmyth.com/Istanbul/Hotels/Ferman-Hotel-Old-City-Special-Category_tmid205268,41.00418600,28.97974900,0
Novotel Istanbul Zeytinburnu,"Kazlicesme Mah. Kennedy Cad. No:56, Zeytinburnu, 34025, Istanbul",+902124143600,https://www.travelmyth.com/Istanbul/Hotels/Novotel-Istanbul-Zeytinburnu_tmid194290,40.98007800,28.90152900,4
Albinas Hotel Old City,"Kucuk Ayasofya Mahallesi Mustafa Pasa Sokak. No:34-38 Sultanahmet, Fatih, Turkey, 34122, Istanbul",+902126380909,https://www.travelmyth.com/Istanbul/Hotels/Albinas-Hotel-Old-City_tmid192172,41.00314200,28.97438600,0
Radisson Hotel Istanbul Sultanahmet,"Kennedy Avenue No: 32, Ahirkapi, 34400, Istanbul",+902125162313,https://www.travelmyth.com/Istanbul/Hotels/Radisson-Hotel-Istanbul-Sultanahmet_tmid138444,41.00331000,28.98159000,0
GLK PREMIER Acropol Suites & Spa,"Akbiyik Cad. No:21 Sultanahmet, 34122, Istanbul",+902126389021,https://www.travelmyth.com/Istanbul/Hotels/GLK-PREMIER-Acropol-Suites-Spa_tmid120128,41.00569400,28.98056400,0
Vicenza Hotel,"Fevziye Caddesi. No:3 Sehzadebasi, 34470, Istanbul",+902125201701,https://www.travelmyth.com/Istanbul/Hotels/Vicenza-Hotel_tmid66679,41.01231900,28.95719800,4
Vital Hotel Fulya Istanbul Sisli,"FULYA MAH. MEHMETCIK CAD. NO: 61 IC KAPI NO: 3 SISLI/ISTANBUL , 34365, Istanbul",+9000902122178484,https://www.travelmyth.com/Istanbul/Hotels/Vital-Hotel-Fulya-Istanbul-Sisli_tmid3577322,41.05688300,28.99705300,4
The Wings Hotel Istanbul,"Karakoy Kemankes Mah. Gumruk Sok.No:26 Beyoglu, 34425, Istanbul",+902122928080,https://www.travelmyth.com/Istanbul/Hotels/The-Wings-Hotel-Istanbul_tmid2911413,41.02270500,28.97706300,0
Seven Hills Palace & Spa,"Kadi cikmazi sokak Sultanahmet Mahallesi, 34122, Istanbul",+902125182812,https://www.travelmyth.com/Istanbul/Hotels/Seven-Hills-Palace-Spa_tmid2545717,41.00227000,28.97864900,5
Primero Hotel,"Eminsinan Mahellesi Pertev Pasa Sokak No:25 Cemberlitas  FATIH, 34100, Istanbul",+902124580175,https://www.travelmyth.com/Istanbul/Hotels/Primero-Hotel_tmid2414621,41.00716300,28.96979700,0
Hilton Istanbul Bakirkoy,"Sakizagaci Mahallesi Kennedy Caddesi No:103, 34770, Istanbul",+902129422500,https://www.travelmyth.com/Istanbul/Hotels/Hilton-Istanbul-Bakirkoy_tmid2059868,40.98000000,28.88651100,5
Lionel Hotel Istanbul,"Yenidogan Mh. Abdi Ipekci Cd. No.84 Bayrampasa, 34030, Istanbul",+902126130312,https://www.travelmyth.com/Istanbul/Hotels/Lionel-Hotel-Istanbul_tmid1426909,41.04596200,28.91257800,5
Ayramin Hotel Taksim,"Katip Mustafa Celebi Mah. Anadolu Sok No :4 Beyoglu , 34430, Istanbul",+902122490404,https://www.travelmyth.com/Istanbul/Hotels/Ayramin-Hotel-Taksim_tmid1010642,41.03430000,28.98116400,0
Lazzoni Hotel,"Sutluce Mah. Imrahor Cad.No:14 Beyoglu, 34445, Istanbul",+902123110000,https://www.travelmyth.com/Istanbul/Hotels/Lazzoni-Hotel_tmid1004610,41.05377800,28.94620900,5
Hotel Black Pearl,"Hudavendigar Caddesi No:10 Sirkeci Fatih, 34110, Istanbul",+902125140540,https://www.travelmyth.com/Istanbul/Hotels/Hotel-Black-Pearl_tmid472273,41.01276900,28.97809000,0
Enderun Hotel Istanbul,"Mimar Hayrettin Mahallesi, Tiyatro Caddesi, Esirci Kemalettin Sokak No:4 Beyazit, 34400, Istanbul",+902125179190,https://www.travelmyth.com/Istanbul/Hotels/Enderun-Hotel-Istanbul_tmid303543,41.00688500,28.96631000,0
Palazzo Donizetti Hotel - Special Class,"Asmali Mescit Mah. Mesrutiyet Cad. No: 85 A Beyoglu, 34430, Istanbul",+902122495151,https://www.travelmyth.com/Istanbul/Hotels/Palazzo-Donizetti-Hotel-Special-Class_tmid270421,41.03078100,28.97342000,0
Ibis Istanbul Esenyurt,"Guzelyurt Mahallesi Haramidere Caddesi No 5-7 Esenyurt, 34515, Istanbul",+902128663900,https://www.travelmyth.com/Istanbul/Hotels/Ibis-Istanbul-Esenyurt_tmid222729,41.00694900,28.66481600,3
Ansen Hotel and Suites,"Mesrutiyet Cad. No :70 Tepebasi - Tunel, 34430, Istanbul",,https://www.travelmyth.com/Istanbul/Hotels/Ansen-Hotel-and-Suites_tmid212412,41.02918000,28.97306100,0
Seres Hotel Old City,"Hudavendigar Cad No:25 Sirkeci, 34420, Istanbul",+902125193020,https://www.travelmyth.com/Istanbul/Hotels/Seres-Hotel-Old-City_tmid182510,41.01327800,28.97729600,0
Sokullu Pasa Hotel - Special Class,"Sehit Mehmet Pasa Sokak No:3 Sultanahmet, 34149, Istanbul",+902125181790,https://www.travelmyth.com/Istanbul/Hotels/Sokullu-Pasa-Hotel-Special-Class_tmid172568,41.00383400,28.97255400,0
Mercure Istanbul Altunizade,"Altunizade Mah. Kisikli Cad. Oymaci Sok. No: 9 Altunizade Uskudar , 34662, Istanbul",+902163330000,https://www.travelmyth.com/Istanbul/Hotels/Mercure-Istanbul-Altunizade_tmid146950,41.02481900,29.04190800,4
Sumahan - on the Water,"Kuleli Cad. No:43 Cengelkoy, 34684, Istanbul",+902164228000,https://www.travelmyth.com/Istanbul/Hotels/Sumahan-on-the-Water_tmid47053,41.05408900,29.05192200,0
Hotel Sari Konak,"Mimar Mehmet Aga Cad. No:42-46 Sultanahmet, 34122, Istanbul",+902126386258,https://www.travelmyth.com/Istanbul/Hotels/Hotel-Sari-Konak_tmid41064,41.00447800,28.97977200,0
Address Istanbul,"Unalan Mahallesi Libadiye Caddesi No 82F Blok G, 34700, Istanbul",,https://www.travelmyth.com/Istanbul/Hotels/Address-Istanbul_tmid4074153,41.00320300,29.06817000,5
My Dream Istanbul Hotel,"Hudavendigar Caddesi NO:13, 34110, Istanbul",+905321326569,https://www.travelmyth.com/Istanbul/Hotels/My-Dream-Istanbul-Hotel_tmid3099081,41.01298600,28.97759700,0
Genius Hotel Istanbul,"Cankurtaran mah Kutlugun sokak no.9, 34122, Istanbul",+905443402746,https://www.travelmyth.com/Istanbul/Hotels/Genius-Hotel-Istanbul_tmid3055631,41.00687300,28.98125500,0
Tzl Suites Hotel,"Tesvikiye Mahallesi,Vali Konagi Cad. Sinoplu Sehit Cemal Sokak, No : 9 Sisli, 34365, Istanbul",+902122474200,https://www.travelmyth.com/Istanbul/Hotels/Tzl-Suites-Hotel_tmid2059511,41.05461500,28.99638400,0
Clarion Hotel Golden Horn,"Imrahor Cad Sivaseli Sok No 10 Beyoglu Sutluce, 34445, Istanbul",+902123140444,https://www.travelmyth.com/Istanbul/Hotels/Clarion-Hotel-Golden-Horn_tmid2059370,41.05951900,28.95109400,5
Hyatt Regency Istanbul Atakoy,"Atakoy 2-5-6. Kisim, Rauf Orbay Caddesi Sahil Yolu No:2/1 Bakirkoy, 34158, Istanbul",+902124631234,https://www.travelmyth.com/Istanbul/Hotels/Hyatt-Regency-Istanbul-Atakoy_tmid1049055,40.97433800,28.85682200,5
Walton Hotels Galata,"Bereketzade mah. Sair Esref Pasa Sokak No:4, Galata Beyoglu, 34724, Istanbul",+902122432704,https://www.travelmyth.com/Istanbul/Hotels/Walton-Hotels-Galata_tmid1044123,41.02584800,28.97231900,0
Naz City Hotel Taksim - Special Category,"Kocatepe Mah. Irmak Cad. No:44 46 Taksim , 34437, Istanbul",+902123138100,https://www.travelmyth.com/Istanbul/Hotels/Naz-City-Hotel-Taksim-Special-Category_tmid999798,41.04128900,28.98013900,4
Barbera Hotel,"Hocapasa Mh. Nobethane Cad. Darussaade Sk. No. 17-19, 34110, Istanbul",+902125268383,https://www.travelmyth.com/Istanbul/Hotels/Barbera-Hotel_tmid830196,41.01444000,28.97830500,0
The Artisan Istanbul MGallery,"Omer Avni Mah. Inonu Caddesi No:42 Gumussuyu, 34437, Istanbul",+902129242727,https://www.travelmyth.com/Istanbul/Hotels/The-Artisan-Istanbul-MGallery_tmid472289,41.03693800,28.99226100,5
Taximist Hotel,"Kocatepe Mahallesi Taksim Caddesi No:63, 34437, Istanbul",+902123619411,https://www.travelmyth.com/Istanbul/Hotels/Taximist-Hotel_tmid466981,41.03967300,28.98273200,0
World Heritage Hotel Istanbul,"Binbirdirek Mah. Terzihane Sok. No:17 Sultanahmet, 34122, Istanbul",+902125173344,https://www.travelmyth.com/Istanbul/Hotels/World-Heritage-Hotel-Istanbul_tmid349614,41.00635000,28.97339000,0
Ramada By Wyndham İstanbul Taksim,"Recep Pasa Cad. No :15 Talimhane Taksim, 34437, Istanbul",+9021223854600,https://www.travelmyth.com/Istanbul/Hotels/Ramada-By-Wyndham-Istanbul-Taksim_tmid244970,41.04087400,28.98510400,4
"Holiday Inn Istanbul Old City, an IHG Hotel","Gencturk Cad. Sirvanizade Sok. No:5 Vezneciler, 34134, Istanbul",+902125281865,https://www.travelmyth.com/Istanbul/Hotels/Holiday-Inn-Istanbul-Old-City-an-IHG-Hotel_tmid236325,41.01206400,28.95500700,4
Limak Eurasia Luxury Hotel,"Ruzgarlibahce Mah. Sehit Yuzbasi Sinan Eroglu Cad. No 5 Kavacik, 34805, Istanbul",+902166804200,https://www.travelmyth.com/Istanbul/Hotels/Limak-Eurasia-Luxury-Hotel_tmid234366,41.09211700,29.09753400,5
Antea Palace Hotel & Spa,"Kucukayasofya Mah. Yusuf Askin Sok No:28 Sultanahmet, 34110, Istanbul",+902124583636,https://www.travelmyth.com/Istanbul/Hotels/Antea-Palace-Hotel-Spa_tmid230839,41.00378200,28.97088200,4
"Gezi Hotel Bosphorus, Istanbul, a Member of Design Hotels","Mete Cd. 34 Taksim, 34437, Istanbul",+902123932700,https://www.travelmyth.com/Istanbul/Hotels/Gezi-Hotel-Bosphorus-Istanbul-a-Member-of-Design-Hotels_tmid221649,41.03869900,28.98810800,5
Innova Sultanahmet Istanbul,"Piyer Loti Cad. 6 - 8 Sultanahmet , 34122, Istanbul",+902126382828,https://www.travelmyth.com/Istanbul/Hotels/Innova-Sultanahmet-Istanbul_tmid220572,41.00701000,28.97148400,0
Titanic City Taksim,"Lamartin Cad. No: 47 34437, 34437, Istanbul",+902122389090,https://www.travelmyth.com/Istanbul/Hotels/Titanic-City-Taksim_tmid218814,41.04077500,28.98397500,4
Hotel Agan Oldcity Istanbul,"Ebussuud Cad.Safettinpasa Sok.No:4 Old City Sultanahmet, 80630, Istanbul",+902125278550,https://www.travelmyth.com/Istanbul/Hotels/Hotel-Agan-Oldcity-Istanbul_tmid206185,41.01322800,28.97712400,0
Aristocrat Hotel,"Cankurtaran Mah. Dalbasti Sok. No:11 Sultanahmet, 34400, Istanbul",+902126382525,https://www.travelmyth.com/Istanbul/Hotels/Aristocrat-Hotel_tmid165665,41.00541900,28.97926200,0
Collage Pera Hotel,"Asmali Mescit Mahallesi Mesrutiyet Caddesi General Yazgan Sokak No:13 Beyoglu , 34340, Istanbul",+902122447700,https://www.travelmyth.com/Istanbul/Hotels/Collage-Pera-Hotel_tmid105363,41.02903400,28.97316300,0
The Magnaura Palace Hotel,"Sultanahmet Mah. Dalbasti Sok. No:13/1 Sultanahmet, 34400, Istanbul",+902124588383,https://www.travelmyth.com/Istanbul/Hotels/The-Magnaura-Palace-Hotel_tmid83152,41.00542700,28.97931300,0
Aprilis Hotel - Special Category,"Binbirdirek Mah. Peykhane Sok. No: 4 Cemberlitas Sultanahmet, 34122, Istanbul",+902125118900,https://www.travelmyth.com/Istanbul/Hotels/Aprilis-Hotel-Special-Category_tmid81963,41.00770200,28.97151700,0
Vogue Hotel Supreme Istanbul,"Alemdar Mah. Yerebatan Cad. No:13 Sultanahmet, 34122, Istanbul",,https://www.travelmyth.com/Istanbul/Hotels/Vogue-Hotel-Supreme-Istanbul_tmid69147,41.00867000,28.97763400,5
Hotel Arcadia Blue Istanbul,"Dr. Imran Oktem Cad. No:1 Sultanahmet, 34400, Istanbul",+902125169696,https://www.travelmyth.com/Istanbul/Hotels/Hotel-Arcadia-Blue-Istanbul_tmid67273,41.00663000,28.97339900,4
The Stay Boulevard Nisantasi,"Tesvikiye Str. No:41-41A , Nisantasi Sisli, 34367, Istanbul",+902123681818,https://www.travelmyth.com/Istanbul/Hotels/The-Stay-Boulevard-Nisantasi_tmid66702,41.05053800,28.99263600,5
Asur Hotel,"Hocapasa Mahallesi Ibni Kemal Cad. No : 16, 34110, Istanbul",+902125133587,https://www.travelmyth.com/Istanbul/Hotels/Asur-Hotel_tmid62022,41.01324400,28.97667200,0
The Marmara Pera,"Mesrutiyet Cad. Tepebasi, 34430, Istanbul",+902123340300,https://www.travelmyth.com/Istanbul/Hotels/The-Marmara-Pera_tmid43422,41.03119100,28.97408300,4
Ramada by Wyndham Istanbul Old City,"Turgut Ozal Millet Caddesi 82, Findikzade, 34093, Istanbul",+902126312020,https://www.travelmyth.com/Istanbul/Hotels/Ramada-by-Wyndham-Istanbul-Old-City_tmid28544,41.01197300,28.94058700,4
Agora Guesthouse,"Akbiyik Cad Amiral Tafdil sok NO:6 Sultanahmet, 34122, Istanbul",+902124585547,https://www.travelmyth.com/Istanbul/Hotels/Agora-Guesthouse_tmid12344,41.00489700,28.98017900,0
Sultans Royal Hotel,"Kucuk Ayasofya Mah. Mustafa Pasa Sk. No: 29 Sultanahmet, 34122, Istanbul",+902125171307,https://www.travelmyth.com/Istanbul/Hotels/Sultans-Royal-Hotel_tmid7010,41.00321700,28.97441800,0
MENALO HOTEL PREMIUM ISTANBUL AIRPORT,"Doktor Hilmi Demirci Caddesi, 34283, Istanbul",+905359301091,https://www.travelmyth.com/Istanbul/Hotels/MENALO-HOTEL-PREMIUM-ISTANBUL-AIRPORT_tmid3632406,41.23036000,28.68739500,5
La Quinta by Wyndham Istanbul Gunesli,"15 Temmuz Mah. Bahar Cad. No: 61 Bagcilar, 34000 , Istanbul",+905454882948,https://www.travelmyth.com/Istanbul/Hotels/La-Quinta-by-Wyndham-Istanbul-Gunesli_tmid3058681,41.03570200,28.81127900,5
Obelisk Hotel & Suites,"Mimar Mehmet Aga Caddesi No:12, 34122, Istanbul",+902125161755,https://www.travelmyth.com/Istanbul/Hotels/Obelisk-Hotel-Suites_tmid2545953,41.00509300,28.97881800,0
Old Port Hotel,"Hocapasa Mah. Muradiye Cad. No:11 Sirkeci/Istanbul, 34110, Istanbul",+902125140905,https://www.travelmyth.com/Istanbul/Hotels/Old-Port-Hotel_tmid2414398,41.01443400,28.97602700,0
Doubletree by Hilton Istanbul Umraniye,"Yaman Evler Mah. Haldun Alagas Cad. No:2 Umraniye ,  34000, Istanbul",+902166130000,https://www.travelmyth.com/Istanbul/Hotels/Doubletree-by-Hilton-Istanbul-Umraniye_tmid2059531,41.02508700,29.10610800,5
Radisson Blu Hotel Istanbul Ottomare,"Kazlicesme Mah Abay Cad No: 223 Zeytinburnu, 34025A , Istanbul",+902129394500,https://www.travelmyth.com/Istanbul/Hotels/Radisson-Blu-Hotel-Istanbul-Ottomare_tmid1218190,40.98233900,28.89757500,5
Antusa Palace Hotel & Spa,"Alemdar Mahallesi Dr Emin Pasa Sokak No:7 Sultanahmet/Fatih, 34410, Istanbul",+902125110771,https://www.travelmyth.com/Istanbul/Hotels/Antusa-Palace-Hotel-Spa_tmid1164237,41.00882600,28.97514400,0
Great Fortune Hotel & Spa,"Babi Ali Caddesi Basmuhasip Sokak No:11/13 Sultanahmet, 34110, Istanbul",+902125149393,https://www.travelmyth.com/Istanbul/Hotels/Great-Fortune-Hotel-Spa_tmid967545,41.00913700,28.97412800,4
Aprilis Gold Hotel - Special Category,"Emin Sinan Mah. Emin Sinan Hamami Sok. No.5 Cemberlitas Sultanahmet, 34126, Istanbul",+902126389700,https://www.travelmyth.com/Istanbul/Hotels/Aprilis-Gold-Hotel-Special-Category_tmid919511,41.00697200,28.97022800,0
Uranus Istanbul Topkapi,"Merkezefendi Mah. Mevlana Cad. No:112/1  Zeytinburnu, 34150, Istanbul",+902126657575,https://www.travelmyth.com/Istanbul/Hotels/Uranus-Istanbul-Topkapi_tmid902326,41.01349500,28.90747600,5
The Parma Hotel & Spa Taksim,"Kocatepe Mahallesi Abdulhak Hamit Caddesi no:22 Taksim - Beyoglu, 34437, Istanbul",+902122690200,https://www.travelmyth.com/Istanbul/Hotels/The-Parma-Hotel-Spa-Taksim_tmid472960,41.03894300,28.98373200,4
Skalion Hotel & SPA,"Mimar Hayrettin Mah. Ciftegelinler Cad. No:6 Kumkapi Sultanahmet Fatih, 34126, Istanbul",+902125175135,https://www.travelmyth.com/Istanbul/Hotels/Skalion-Hotel-SPA_tmid466276,41.00494300,28.96484800,4
Dersaadet Hotel Istanbul,"Kucukayasofya Cad. Kapiagasi Sokak No:5 Sultanahmet, 34400, Istanbul",+902124580761,https://www.travelmyth.com/Istanbul/Hotels/Dersaadet-Hotel-Istanbul_tmid375361,41.00361000,28.97601100,0
Daru Sultan Hotels Galata,"Evliya Celebi Mah. Mesrutiyet Cd. No:108 Sishane / Beyoglu, 34420, Istanbul",+902122523232,https://www.travelmyth.com/Istanbul/Hotels/Daru-Sultan-Hotels-Galata_tmid319466,41.02789900,28.97185700,0
Villa Pera Suite Hotel,"Kocatepe Mahallesi Feridiye Caddesi No:113 - 80 Taksim , 34437, Istanbul",+902122375628,https://www.travelmyth.com/Istanbul/Hotels/Villa-Pera-Suite-Hotel_tmid302115,41.03957200,28.98232700,0
Mr. Bird Hotel,"Orhaniye Cad. No:32 Sirkeci, 34112, Istanbul",+902125274243,https://www.travelmyth.com/Istanbul/Hotels/Mr-Bird-Hotel_tmid292135,41.01442900,28.97682800,0
Turkuaz Suites Bosphorus,"Suleyman Seba Caddesi Refik Osman Top Sokak No:11 Akaretler Besiktas, 34353, Istanbul",+902122591919,https://www.travelmyth.com/Istanbul/Hotels/Turkuaz-Suites-Bosphorus_tmid265019,41.04289900,29.00053100,0
Dilhayat Kalfa Hotel,"Kucuk Ayasofya Caddesi Tomurcuk Sokak No: 1 Sultanahmet, 34400, Istanbul",+902125165600,https://www.travelmyth.com/Istanbul/Hotels/Dilhayat-Kalfa-Hotel_tmid209406,41.00332000,28.97627100,0
Grand Cevahir Hotel Convention Center,"Halide Edip Adivar Mah. Darulaceze Cad. No:5 Sisli Istanbul , 34381, Istanbul",+902123144222,https://www.travelmyth.com/Istanbul/Hotels/Grand-Cevahir-Hotel-Convention-Center_tmid180271,41.06294400,28.98273300,5
Marble Hotel,"Siraselviler Cad. No:41, 34433, Istanbul",+902122522448,https://www.travelmyth.com/Istanbul/Hotels/Marble-Hotel_tmid169932,41.03379900,28.98430300,4
Lalinn Hotel,"Oyuncu Cikmazi No:4 Oyuncu Sokak, Ahirkapi Sultanahmet, 34400, Istanbul",+902124586699,https://www.travelmyth.com/Istanbul/Hotels/Lalinn-Hotel_tmid161276,41.00288300,28.97894800,0
Celine Hotel - Ottoman Mansion,"Peykhane Cad. No.28 Sultanahmet, 34122, Istanbul",+902125171919,https://www.travelmyth.com/Istanbul/Hotels/Celine-Hotel-Ottoman-Mansion_tmid147086,41.00598600,28.97316800,0
Hotel Venera,"Mimar Kemalettin Mh. Mesihpasa Cd.No:72 Laleli, 34080, Istanbul",+902125179400,https://www.travelmyth.com/Istanbul/Hotels/Hotel-Venera_tmid135564,41.00808000,28.95873000,4
Garden House Hotel - Special Class,"Kucuk Ayasofya Mah. Sehit Mehmet Pasa Sok. No:11/13 Sultanahmet, 34400, Istanbul",+902125179111,https://www.travelmyth.com/Istanbul/Hotels/Garden-House-Hotel-Special-Class_tmid114408,41.00387700,28.97255400,4
Nova Plaza Crystal Hotel & Spa,"Receppasa Caddesi No:7 Talimhane Taksim , 34437, Istanbul",,https://www.travelmyth.com/Istanbul/Hotels/Nova-Plaza-Crystal-Hotel-Spa_tmid77421,41.03980000,28.98551200,4
Ilkay Hotel,"Hudavendigar Cad. No: 44-46 Sultanahmet Sirkeci, 34112, Istanbul",+902125112270,https://www.travelmyth.com/Istanbul/Hotels/Ilkay-Hotel_tmid10024,41.01326000,28.97753300,0
Golden Crown Hotel,"Piyerloti Cad. No:10 Sultanahmet, 34490, Istanbul",+902126381944,https://www.travelmyth.com/Istanbul/Hotels/Golden-Crown-Hotel_tmid2736,41.00707900,28.97119900,3
Ecole St. Pierre Hotel,"14 Galata Kulesi Sokak Bereketzade Mahallesi Galata Kulesi Sokak No: 14-20, 34421, Istanbul",,https://www.travelmyth.com/Istanbul/Hotels/Ecole-St-Pierre-Hotel_tmid4075793,41.02503500,28.97338000,0
ibis Styles Istanbul Merter,"Mehmet Nesih Ozmen Mahallesi Kasim Sokak No 32 Merter Gungoren, 34173, Istanbul",+902124490600,https://www.travelmyth.com/Istanbul/Hotels/ibis-Styles-Istanbul-Merter_tmid3975574,41.00878000,28.88558000,4
Acacia Mansion Hotel,"Kucukayasofya Mahallesi .Kaleci sokak no:24/A-24  SULTANAHMET /FATIH/ISTANBUL, 34110",+902125181863,https://www.travelmyth.com/Istanbul/Hotels/Acacia-Mansion-Hotel_tmid3634109,41.00362200,28.97280200,0
Hidden Hills Hotel Istanbul Airport,"MUSTAFA KEMAL PASA MAH. KAZIM KARABEKIR CAD. NO:119-121 ARNAVUTKOY, 34275, Istanbul",+902128121090,https://www.travelmyth.com/Istanbul/Hotels/Hidden-Hills-Hotel-Istanbul-Airport_tmid3558359,41.19179700,28.72111100,5
